Route_ID,Start_Station,End_Station,Hour,Weekday,Distance_km,Travel_Time_mins,Peak_Hour,Passenger_Demand,Speed_kmph,Congestion_Level
Yellow_R4,Al Murabba,Imam Muhammad Bin Saud University,15,Wednesday,6.25,7.9,No,358,47.3,Low
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Yarmouk,22,Monday,23.27,33.6,No,50,41.5,Low
Blue_R3,Al Batha,King Fahad Road,5,Thursday,2.19,3.5,No,332,37.7,Low
Red_R1,Al Aziziyah,King Fahad Road,13,Saturday,10.49,13.4,No,306,46.8,Low
Red_R1,Al Malaz,Imam Muhammad Bin Saud University,10,Sunday,12.47,14.7,No,112,51,Low
Yellow_R4,Qasr Al Hokm,King Khalid International Airport,15,Thursday,12.2,34.7,No,495,21.1,Medium
Green_R2,King Khalid International Airport,Imam Muhammad Bin Saud University,22,Monday,13.82,19.2,No,452,43.2,Medium
Red_R1,Al Yarmouk,King Khalid International Airport,9,Thursday,5.75,12,Yes,541,28.8,Medium
Green_R2,Al Malaz,King Fahad Road,8,Saturday,23.35,34.3,Yes,374,40.9,Low
Blue_R3,King Abdullah Financial District,Al Aziziyah,15,Monday,6.42,12.6,No,627,30.6,Medium
Green_R2,King Fahad Road,Prince Mohammed Bin Abdulaziz Street,13,Saturday,12.12,20.4,No,186,35.7,Low
Blue_R3,Al Suwaidi,Olaya Street,16,Saturday,14.99,30.3,Yes,545,29.7,Medium
Yellow_R4,Al Batha,King Fahad Road,14,Thursday,9.74,11.5,No,367,50.9,Low
Red_R1,King Khalid International Airport,Prince Mohammed Bin Abdulaziz Street,9,Saturday,18.47,25,Yes,531,44.4,Medium
Blue_R3,Al Hayer,Olaya Street,12,Saturday,22.36,37.3,No,510,36,Medium
Green_R2,Prince Mohammed Bin Abdulaziz Street,Al Batha,18,Sunday,11.22,18.6,Yes,541,36.2,Medium
Blue_R3,Al Hayer,Al Malaz,5,Monday,9.34,24.4,No,266,23,Low
Yellow_R4,Al Hayer,Al Suwaidi,8,Sunday,5.5,15.1,Yes,708,21.8,Medium
Red_R1,Qasr Al Hokm,Salah Al Din,10,Monday,9.81,23.6,No,338,24.9,Low
Blue_R3,Salah Al Din,Imam Muhammad Bin Saud University,15,Friday,16.85,16.9,No,284,59.9,Low
Blue_R3,King Khalid International Airport,King Abdullah Financial District,12,Friday,24.35,53.7,No,259,27.2,Low
Blue_R3,Olaya Street,Prince Mohammed Bin Abdulaziz Street,18,Thursday,13.76,27.9,Yes,514,29.6,Medium
Red_R1,Al Aziziyah,Al Suwaidi,1,Thursday,11.28,22.8,No,544,29.7,Low
Green_R2,Al Malaz,Al Batha,2,Tuesday,22.49,23.8,No,671,56.6,Low
Yellow_R4,Qasr Al Hokm,Imam Muhammad Bin Saud University,15,Saturday,5.81,9.3,No,259,37.4,Low
Yellow_R4,Al Hayer,King Abdullah Financial District,9,Monday,16.52,28,Yes,625,35.4,Medium
Yellow_R4,Al Murabba,Al Batha,8,Tuesday,24.3,29.9,Yes,620,48.8,Medium
Green_R2,Al Malaz,Qasr Al Hokm,12,Friday,14.62,28.5,No,573,30.8,Medium
Yellow_R4,King Abdullah Financial District,Al Batha,14,Saturday,21.44,63.1,No,572,20.4,Medium
Blue_R3,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,8,Wednesday,7.07,9.1,Yes,646,46.6,Medium
Yellow_R4,King Khalid International Airport,Al Hayer,12,Saturday,11.51,20,No,500,34.5,Medium
Green_R2,Prince Mohammed Bin Abdulaziz Street,Al Batha,2,Tuesday,18.97,22.9,No,167,49.6,Low
Blue_R3,Al Yarmouk,Al Hayer,2,Thursday,23.28,33.2,No,519,42.1,Low
Blue_R3,Al Aziziyah,Al Murabba,23,Thursday,20.18,42.3,No,526,28.6,Medium
Red_R1,Qasr Al Hokm,Olaya Street,14,Wednesday,3.15,4.7,No,347,40.5,Low
Green_R2,Al Batha,Al Yarmouk,3,Sunday,13.08,15.7,No,261,50,Low
Blue_R3,Imam Muhammad Bin Saud University,Qasr Al Hokm,22,Wednesday,23.3,32.6,No,292,42.9,Low
Yellow_R4,Qasr Al Hokm,Imam Muhammad Bin Saud University,7,Tuesday,4.41,9.6,Yes,399,27.7,Low
Yellow_R4,Al Suwaidi,Prince Mohammed Bin Abdulaziz Street,1,Tuesday,22.37,26.7,No,677,50.2,Low
Red_R1,Olaya Street,Al Suwaidi,7,Wednesday,15.73,46.3,Yes,577,20.4,Medium
Blue_R3,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,18,Thursday,23.43,35.3,Yes,752,39.8,Medium
Green_R2,Olaya Street,Qasr Al Hokm,12,Wednesday,17.97,47.3,No,279,22.8,Low
Yellow_R4,Salah Al Din,Olaya Street,0,Saturday,10.08,24.5,No,582,24.7,Low
Yellow_R4,Al Malaz,Al Suwaidi,3,Thursday,5.38,11.8,No,508,27.4,Low
Green_R2,King Khalid International Airport,Al Suwaidi,5,Wednesday,10.47,12.8,No,352,49,Low
Yellow_R4,Al Yarmouk,Al Aziziyah,15,Thursday,3.9,5.4,No,463,43.6,Medium
Blue_R3,Al Suwaidi,King Abdullah Financial District,19,Sunday,21.46,33.7,No,397,38.2,Low
Yellow_R4,Al Murabba,Al Hayer,16,Wednesday,19.83,43,Yes,484,27.7,Medium
Blue_R3,Olaya Street,Al Batha,10,Friday,10.01,20.7,No,416,29,Medium
Red_R1,Prince Mohammed Bin Abdulaziz Street,Al Murabba,6,Thursday,18.53,28.1,No,415,39.6,Medium
Yellow_R4,Olaya Street,Imam Muhammad Bin Saud University,21,Saturday,3.99,4.8,No,648,49.4,Medium
Green_R2,Al Hayer,Al Murabba,22,Thursday,21.16,22.6,No,630,56.1,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Qasr Al Hokm,23,Saturday,19.3,44.2,No,465,26.2,Medium
Blue_R3,Al Suwaidi,Salah Al Din,10,Saturday,5.78,15.2,No,356,22.8,Low
Red_R1,Al Aziziyah,Salah Al Din,20,Tuesday,24.95,40.2,No,101,37.2,Low
Green_R2,King Khalid International Airport,Al Yarmouk,3,Friday,18.7,23.5,No,675,47.7,Low
Yellow_R4,Qasr Al Hokm,Imam Muhammad Bin Saud University,20,Saturday,24.96,43.7,No,463,34.3,Medium
Yellow_R4,Al Suwaidi,Al Hayer,2,Thursday,22.62,38.4,No,527,35.3,Low
Yellow_R4,Salah Al Din,Al Suwaidi,14,Sunday,3.22,8.4,No,645,23.1,Medium
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Olaya Street,5,Saturday,2.48,4.3,No,292,34.8,Low
Red_R1,Al Suwaidi,King Abdullah Financial District,12,Saturday,15.93,30.2,No,480,31.6,Medium
Green_R2,Al Batha,Al Hayer,0,Wednesday,20.33,23.5,No,420,51.9,Low
Green_R2,Al Suwaidi,Al Batha,18,Monday,8.55,9.8,Yes,829,52.4,High
Red_R1,Salah Al Din,Al Batha,17,Monday,6.28,11.9,Yes,682,31.6,Medium
Yellow_R4,King Abdullah Financial District,Al Batha,4,Wednesday,17.78,23.1,No,249,46.1,Low
Blue_R3,Al Yarmouk,Al Suwaidi,6,Saturday,11.56,28.9,No,402,24,Medium
Green_R2,Al Malaz,King Abdullah Financial District,14,Friday,11.36,15.6,No,532,43.6,Medium
Red_R1,Al Murabba,Prince Mohammed Bin Abdulaziz Street,9,Thursday,6.43,15.2,Yes,389,25.3,Low
Blue_R3,King Khalid International Airport,Al Malaz,18,Tuesday,7.62,8.2,Yes,527,55.7,Medium
Green_R2,Qasr Al Hokm,King Fahad Road,22,Friday,14.21,21.7,No,439,39.3,Medium
Green_R2,Al Yarmouk,King Abdullah Financial District,21,Saturday,4.58,5.2,No,416,53.3,Medium
Green_R2,Imam Muhammad Bin Saud University,King Fahad Road,21,Friday,15.43,35.9,No,375,25.8,Low
Red_R1,King Abdullah Financial District,Imam Muhammad Bin Saud University,11,Saturday,17.9,36.2,No,116,29.7,Low
Yellow_R4,Al Malaz,Qasr Al Hokm,12,Thursday,14.3,18.1,No,565,47.4,Medium
Green_R2,King Abdullah Financial District,Salah Al Din,10,Saturday,22,34,No,376,38.8,Low
Yellow_R4,Olaya Street,Qasr Al Hokm,11,Tuesday,24.38,63.6,No,649,23,Medium
Green_R2,King Fahad Road,Olaya Street,17,Thursday,12.96,31.1,Yes,795,25,Medium
Blue_R3,Salah Al Din,Al Aziziyah,7,Saturday,5.92,6.6,Yes,658,54.1,Medium
Red_R1,Al Hayer,King Khalid International Airport,22,Friday,17.28,23.6,No,523,43.9,Medium
Red_R1,Al Malaz,Al Suwaidi,17,Sunday,6.67,10.8,Yes,653,37.1,Medium
Yellow_R4,Al Malaz,Al Batha,0,Wednesday,2.43,2.5,No,682,58.1,Low
Yellow_R4,Salah Al Din,King Fahad Road,21,Monday,21.43,42.3,No,504,30.4,Medium
Red_R1,Imam Muhammad Bin Saud University,Al Hayer,16,Thursday,4.21,6.3,Yes,628,40.1,Medium
Red_R1,King Abdullah Financial District,Al Malaz,20,Saturday,12.49,20.6,No,341,36.4,Low
Blue_R3,Al Yarmouk,Al Suwaidi,18,Friday,3.46,9.2,Yes,764,22.6,Medium
Green_R2,Al Yarmouk,Al Aziziyah,20,Thursday,2.98,4.9,No,266,36.4,Low
Red_R1,Imam Muhammad Bin Saud University,Qasr Al Hokm,6,Wednesday,16.87,21.3,No,498,47.5,Medium
Red_R1,King Abdullah Financial District,Al Murabba,1,Thursday,7.87,10.7,No,347,44,Low
Green_R2,Prince Mohammed Bin Abdulaziz Street,Al Hayer,9,Sunday,9.74,13,Yes,892,44.8,High
Yellow_R4,Al Yarmouk,Qasr Al Hokm,6,Sunday,24.49,39.6,No,285,37.1,Low
Red_R1,Al Murabba,Al Hayer,2,Wednesday,3.75,5.3,No,53,42.1,Low
Green_R2,Prince Mohammed Bin Abdulaziz Street,King Khalid International Airport,16,Monday,9.56,23,Yes,579,24.9,Medium
Yellow_R4,Al Murabba,King Khalid International Airport,20,Saturday,11.24,27.9,No,398,24.2,Low
Blue_R3,Al Aziziyah,King Fahad Road,16,Tuesday,2.56,2.9,Yes,336,53,Low
Red_R1,Salah Al Din,Al Yarmouk,0,Wednesday,13.35,21.4,No,446,37.5,Low
Green_R2,Al Murabba,Al Batha,21,Thursday,8.19,10.2,No,507,48,Medium
Blue_R3,Al Batha,King Khalid International Airport,20,Friday,13.47,20.9,No,573,38.7,Medium
Yellow_R4,Salah Al Din,King Fahad Road,2,Sunday,13.44,21.5,No,398,37.5,Low
Yellow_R4,Al Murabba,Qasr Al Hokm,13,Thursday,14.16,17.8,No,50,47.7,Low
Red_R1,Al Hayer,Al Batha,12,Saturday,18.36,31.4,No,130,35.1,Low
Red_R1,King Khalid International Airport,Al Aziziyah,15,Wednesday,14.34,22.6,No,215,38.1,Low
Yellow_R4,King Khalid International Airport,Qasr Al Hokm,17,Sunday,22.46,28.1,Yes,645,47.9,Medium
Green_R2,Al Aziziyah,Qasr Al Hokm,7,Thursday,24.33,32.2,Yes,686,45.4,Medium
Red_R1,Al Malaz,Qasr Al Hokm,20,Saturday,24.16,55.1,No,416,26.3,Medium
Green_R2,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,6,Friday,24.62,40.3,No,308,36.7,Low
Blue_R3,King Fahad Road,Imam Muhammad Bin Saud University,6,Tuesday,6.88,10.1,No,198,40.9,Low
Yellow_R4,Salah Al Din,Al Hayer,5,Friday,18.44,18.8,No,562,59,Low
Blue_R3,Imam Muhammad Bin Saud University,Al Batha,21,Saturday,22.63,42.8,No,236,31.7,Low
Yellow_R4,Al Yarmouk,Qasr Al Hokm,2,Monday,11.07,27.7,No,179,24,Low
Red_R1,Al Hayer,Al Suwaidi,9,Saturday,19.53,33.9,Yes,626,34.6,Medium
Green_R2,King Fahad Road,King Khalid International Airport,21,Tuesday,10.96,16.2,No,677,40.7,Medium
Green_R2,Prince Mohammed Bin Abdulaziz Street,Salah Al Din,0,Thursday,9.47,12.7,No,434,44.9,Low
Red_R1,Al Yarmouk,King Khalid International Airport,7,Wednesday,8.33,24.1,Yes,483,20.7,Medium
Blue_R3,Olaya Street,Qasr Al Hokm,5,Thursday,14.71,20.5,No,288,43.1,Low
Blue_R3,Al Batha,Al Malaz,12,Saturday,22.55,30.4,No,380,44.5,Low
Red_R1,Olaya Street,Salah Al Din,12,Friday,4.66,6.9,No,292,40.4,Low
Yellow_R4,Qasr Al Hokm,Olaya Street,9,Monday,15.96,18.3,Yes,599,52.3,Medium
Yellow_R4,Imam Muhammad Bin Saud University,King Khalid International Airport,22,Tuesday,19.23,41.1,No,341,28.1,Low
Red_R1,Imam Muhammad Bin Saud University,Prince Mohammed Bin Abdulaziz Street,7,Friday,23.77,62.3,Yes,733,22.9,Medium
Yellow_R4,King Fahad Road,Al Batha,2,Friday,13.18,18,No,520,43.9,Low
Yellow_R4,Al Suwaidi,Imam Muhammad Bin Saud University,8,Friday,16.42,47.6,Yes,488,20.7,Medium
Red_R1,Olaya Street,Al Yarmouk,12,Saturday,15.99,24.2,No,354,39.7,Low
Blue_R3,Al Aziziyah,Al Murabba,17,Monday,14.44,26.5,Yes,688,32.7,Medium
Red_R1,Imam Muhammad Bin Saud University,Al Yarmouk,22,Thursday,19.84,20.8,No,571,57.2,Medium
Yellow_R4,Al Malaz,Olaya Street,16,Tuesday,13.46,22.5,Yes,520,35.9,Medium
Blue_R3,Al Hayer,Prince Mohammed Bin Abdulaziz Street,13,Monday,23.58,35,No,701,40.4,Medium
Green_R2,King Khalid International Airport,King Fahad Road,13,Sunday,8.01,14.6,No,342,33,Low
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Aziziyah,14,Thursday,23.44,29.9,No,318,47.1,Low
Yellow_R4,King Fahad Road,Salah Al Din,2,Monday,14.51,14.8,No,516,58.9,Low
Blue_R3,Al Batha,King Fahad Road,18,Saturday,9.33,21.2,Yes,235,26.4,Low
Yellow_R4,Al Yarmouk,Al Aziziyah,21,Monday,5.67,6.1,No,435,55.5,Medium
Green_R2,Al Hayer,Qasr Al Hokm,8,Monday,24.79,34.8,Yes,675,42.7,Medium
Yellow_R4,King Khalid International Airport,Olaya Street,13,Thursday,18.12,49.9,No,457,21.8,Medium
Green_R2,Qasr Al Hokm,Al Malaz,13,Wednesday,5.63,14.8,No,189,22.8,Low
Red_R1,Al Malaz,Salah Al Din,18,Wednesday,3.49,5.1,Yes,512,41.2,Medium
Green_R2,Olaya Street,Prince Mohammed Bin Abdulaziz Street,12,Thursday,8.29,9.6,No,432,51.8,Medium
Green_R2,Al Batha,Al Suwaidi,19,Saturday,6.81,6.8,No,417,59.8,Medium
Green_R2,Olaya Street,Prince Mohammed Bin Abdulaziz Street,17,Friday,19.79,24.2,Yes,704,49.1,Medium
Yellow_R4,Al Aziziyah,Prince Mohammed Bin Abdulaziz Street,17,Thursday,17.04,22.8,Yes,284,44.8,Low
Yellow_R4,Al Hayer,Al Malaz,14,Thursday,18.21,46.9,No,266,23.3,Low
Green_R2,Imam Muhammad Bin Saud University,Al Aziziyah,13,Sunday,7.99,17.8,No,107,26.9,Low
Blue_R3,King Abdullah Financial District,King Fahad Road,8,Thursday,5.2,9,Yes,489,34.7,Medium
Green_R2,Qasr Al Hokm,Al Batha,8,Thursday,23.77,28.2,Yes,598,50.6,Medium
Green_R2,King Abdullah Financial District,Prince Mohammed Bin Abdulaziz Street,6,Thursday,18.81,42,No,502,26.9,Medium
Green_R2,Al Suwaidi,Al Batha,2,Monday,24.6,29.6,No,757,49.9,Low
Green_R2,Prince Mohammed Bin Abdulaziz Street,Qasr Al Hokm,0,Sunday,15.24,16.9,No,306,54,Low
Red_R1,King Fahad Road,Imam Muhammad Bin Saud University,1,Friday,4.65,5.6,No,444,49.8,Low
Yellow_R4,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,4,Saturday,8.22,10.9,No,363,45.1,Low
Red_R1,Al Suwaidi,King Fahad Road,23,Friday,6.99,17.3,No,483,24.3,Medium
Green_R2,Al Aziziyah,Qasr Al Hokm,9,Friday,5,13.3,Yes,579,22.5,Medium
Red_R1,Olaya Street,Imam Muhammad Bin Saud University,3,Sunday,9.38,11.7,No,274,48.3,Low
Green_R2,Al Murabba,Al Aziziyah,18,Wednesday,22.02,25.7,Yes,457,51.4,Medium
Blue_R3,King Khalid International Airport,Al Hayer,17,Wednesday,18.32,31.9,Yes,610,34.5,Medium
Green_R2,Qasr Al Hokm,Salah Al Din,19,Thursday,3.97,4.4,No,229,53.7,Low
Yellow_R4,Salah Al Din,Imam Muhammad Bin Saud University,21,Wednesday,22.04,23.6,No,301,56.1,Low
Blue_R3,King Khalid International Airport,Al Suwaidi,21,Friday,9.8,17.2,No,638,34.2,Medium
Green_R2,King Fahad Road,Qasr Al Hokm,10,Thursday,3.45,4.7,No,481,43.7,Medium
Green_R2,Qasr Al Hokm,Al Batha,5,Monday,23.91,47,No,536,30.5,Low
Blue_R3,Al Aziziyah,Olaya Street,0,Thursday,7.49,9.1,No,276,49.5,Low
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,Al Malaz,19,Saturday,20.34,40.8,No,529,29.9,Medium
Red_R1,Al Batha,King Fahad Road,17,Thursday,10.25,23,Yes,689,26.7,Medium
Yellow_R4,King Khalid International Airport,Salah Al Din,17,Saturday,4.12,5.7,Yes,805,43,High
Red_R1,Salah Al Din,Al Yarmouk,11,Wednesday,8.43,19.1,No,50,26.5,Low
Green_R2,Al Yarmouk,Qasr Al Hokm,2,Wednesday,13.09,20.4,No,493,38.5,Low
Blue_R3,Olaya Street,Al Hayer,0,Wednesday,15.89,21.6,No,404,44.2,Low
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,King Abdullah Financial District,16,Wednesday,4.94,4.9,Yes,664,59.9,Medium
Blue_R3,Al Malaz,King Khalid International Airport,20,Friday,11.53,17.3,No,446,40.1,Medium
Blue_R3,Al Aziziyah,Al Yarmouk,0,Tuesday,14.01,30.2,No,492,27.8,Low
Green_R2,Al Suwaidi,King Fahad Road,15,Tuesday,5.77,14.7,No,443,23.5,Medium
Red_R1,Al Hayer,King Khalid International Airport,10,Monday,18.98,36.9,No,622,30.9,Medium
Red_R1,Salah Al Din,Olaya Street,15,Friday,9.4,10.7,No,540,52.6,Medium
Blue_R3,Al Aziziyah,Prince Mohammed Bin Abdulaziz Street,3,Sunday,14.65,16,No,476,54.8,Low
Red_R1,Al Malaz,Al Murabba,15,Monday,2.46,5,No,454,29.7,Medium
Green_R2,King Abdullah Financial District,Al Murabba,11,Sunday,4.07,6.5,No,387,37.7,Low
Green_R2,Prince Mohammed Bin Abdulaziz Street,King Abdullah Financial District,18,Saturday,21.54,39,Yes,748,33.1,Medium
Green_R2,Qasr Al Hokm,Olaya Street,22,Tuesday,9.81,10.5,No,608,55.8,Medium
Red_R1,Al Batha,Olaya Street,16,Wednesday,7.44,7.7,Yes,546,58,Medium
Green_R2,Olaya Street,Al Murabba,1,Monday,15.22,18.1,No,397,50.4,Low
Blue_R3,Al Hayer,King Khalid International Airport,9,Saturday,22.72,24.7,Yes,466,55.1,Medium
Blue_R3,King Fahad Road,Al Yarmouk,14,Tuesday,3.08,5.8,No,211,32.1,Low
Red_R1,Al Suwaidi,King Fahad Road,15,Wednesday,18.79,41.1,No,367,27.4,Low
Red_R1,Al Malaz,Al Suwaidi,17,Wednesday,9.97,12.9,Yes,856,46.5,High
Green_R2,Al Suwaidi,Olaya Street,10,Sunday,24.11,58.6,No,380,24.7,Low
Red_R1,Al Hayer,Al Yarmouk,15,Wednesday,18.32,37.6,No,333,29.2,Low
Blue_R3,King Abdullah Financial District,Al Aziziyah,19,Sunday,5.13,9.4,No,387,32.8,Low
Yellow_R4,Salah Al Din,Qasr Al Hokm,22,Thursday,9.87,10.6,No,184,56,Low
Blue_R3,King Abdullah Financial District,Al Murabba,22,Monday,9.54,17.5,No,482,32.8,Medium
Green_R2,Al Aziziyah,Al Murabba,18,Tuesday,9.51,12.2,Yes,252,46.9,Low
Red_R1,King Fahad Road,Prince Mohammed Bin Abdulaziz Street,12,Monday,5.43,15.6,No,493,20.9,Medium
Blue_R3,Qasr Al Hokm,Salah Al Din,2,Thursday,7.03,17.4,No,352,24.3,Low
Blue_R3,Al Murabba,Qasr Al Hokm,11,Tuesday,18.66,31.6,No,434,35.4,Medium
Red_R1,Al Hayer,Al Suwaidi,3,Tuesday,3.69,4.2,No,178,52.5,Low
Yellow_R4,King Fahad Road,Imam Muhammad Bin Saud University,22,Saturday,22.58,62.1,No,466,21.8,Medium
Yellow_R4,Salah Al Din,Imam Muhammad Bin Saud University,7,Thursday,6.64,8,Yes,446,50.1,Medium
Red_R1,Al Yarmouk,Prince Mohammed Bin Abdulaziz Street,1,Friday,3.43,3.8,No,552,54.3,Low
Yellow_R4,Al Aziziyah,Al Malaz,0,Sunday,9.22,19.9,No,533,27.8,Low
Blue_R3,Qasr Al Hokm,Salah Al Din,7,Saturday,3,3.6,Yes,605,50.6,Medium
Red_R1,Al Hayer,King Fahad Road,10,Tuesday,15.17,24.6,No,320,37,Low
Red_R1,Al Murabba,King Fahad Road,0,Saturday,23,29.5,No,339,46.8,Low
Green_R2,Al Batha,Al Aziziyah,22,Thursday,12.07,16.9,No,523,42.9,Medium
Green_R2,King Khalid International Airport,King Abdullah Financial District,17,Sunday,23.16,37.5,Yes,711,37.1,Medium
Green_R2,Al Batha,Prince Mohammed Bin Abdulaziz Street,12,Saturday,8.75,11.5,No,662,45.6,Medium
Green_R2,Al Suwaidi,Al Hayer,23,Sunday,11.66,26.8,No,166,26.1,Low
Green_R2,Al Murabba,Imam Muhammad Bin Saud University,17,Thursday,12.8,16.1,Yes,595,47.6,Medium
Yellow_R4,Salah Al Din,King Fahad Road,20,Friday,5.8,9.5,No,614,36.6,Medium
Red_R1,Salah Al Din,Al Malaz,17,Thursday,20.08,33,Yes,610,36.5,Medium
Red_R1,King Khalid International Airport,Al Malaz,10,Monday,7.55,8.7,No,689,51.8,Medium
Blue_R3,King Abdullah Financial District,Al Malaz,9,Friday,3.94,5.8,Yes,499,41,Medium
Yellow_R4,Al Hayer,Al Batha,6,Saturday,18.26,22,No,1071,49.8,Medium
Green_R2,Al Hayer,Olaya Street,10,Friday,18.74,30.9,No,564,36.4,Medium
Yellow_R4,King Khalid International Airport,King Fahad Road,1,Monday,11.7,16,No,682,43.9,Low
Yellow_R4,King Fahad Road,Imam Muhammad Bin Saud University,0,Thursday,23.79,51.5,No,233,27.7,Low
Red_R1,Al Suwaidi,Al Aziziyah,13,Wednesday,16.41,39.1,No,249,25.2,Low
Red_R1,Al Murabba,Al Suwaidi,19,Thursday,22.29,25.2,No,314,53.1,Low
Yellow_R4,Qasr Al Hokm,Salah Al Din,5,Sunday,23.46,26.5,No,710,53.2,Low
Red_R1,Al Batha,Al Suwaidi,19,Sunday,13.48,16.8,No,693,48.1,Medium
Blue_R3,Al Aziziyah,Olaya Street,2,Sunday,9.61,15,No,623,38.5,Low
Green_R2,Salah Al Din,Al Yarmouk,4,Saturday,3.8,6.6,No,430,34.3,Low
Yellow_R4,Prince Mohammed Bin Abdulaziz Street,King Abdullah Financial District,3,Tuesday,24.15,34.3,No,413,42.2,Low
Blue_R3,Al Murabba,Imam Muhammad Bin Saud University,17,Sunday,15.95,34.9,Yes,534,27.4,Medium
Blue_R3,King Khalid International Airport,Al Aziziyah,12,Monday,8.55,11,No,429,46.7,Medium
Green_R2,Salah Al Din,King Abdullah Financial District,3,Thursday,9.14,24.9,No,322,22,Low
Yellow_R4,Qasr Al Hokm,Imam Muhammad Bin Saud University,14,Saturday,3.45,9,No,534,23,Medium
Green_R2,King Khalid International Airport,Qasr Al Hokm,10,Monday,7.79,17.2,No,293,27.1,Low
Yellow_R4,Salah Al Din,Qasr Al Hokm,15,Wednesday,20.51,45.6,No,563,27,Medium
Blue_R3,Imam Muhammad Bin Saud University,Al Suwaidi,8,Tuesday,13.34,16.9,Yes,766,47.5,Medium
Yellow_R4,Al Hayer,Al Suwaidi,1,Saturday,23.27,48,No,650,29.1,Low
Green_R2,Al Yarmouk,Salah Al Din,6,Sunday,13.36,14.5,No,496,55.4,Medium
Yellow_R4,Al Suwaidi,King Abdullah Financial District,9,Wednesday,7.98,17.3,Yes,406,27.6,Medium
Red_R1,Al Aziziyah,Al Batha,18,Tuesday,12.55,16.9,Yes,475,44.5,Medium
Green_R2,Al Batha,King Fahad Road,13,Saturday,16.11,16.7,No,243,57.8,Low
Yellow_R4,Al Suwaidi,Prince Mohammed Bin Abdulaziz Street,13,Monday,17.52,20.5,No,192,51.3,Low
Yellow_R4,King Khalid International Airport,King Fahad Road,10,Friday,12.45,14.3,No,278,52.3,Low
Yellow_R4,Al Yarmouk,Qasr Al Hokm,11,Monday,12.49,13.9,No,254,53.9,Low
Red_R1,King Khalid International Airport,Al Suwaidi,12,Sunday,22.03,63.2,No,354,20.9,Low
Blue_R3,Qasr Al Hokm,Olaya Street,11,Wednesday,9.26,20.3,No,430,27.4,Medium
Yellow_R4,Qasr Al Hokm,King Fahad Road,12,Thursday,22.98,23.4,No,476,58.9,Medium
Yellow_R4,Qasr Al Hokm,Prince Mohammed Bin Abdulaziz Street,1,Wednesday,13.43,27.4,No,312,29.4,Low
Green_R2,Qasr Al Hokm,Al Malaz,12,Monday,18.3,50.8,No,302,21.6,Low
Yellow_R4,Al Aziziyah,Qasr Al Hokm,11,Sunday,3.18,4.3,No,607,44.3,Medium
Green_R2,Al Hayer,Al Murabba,20,Sunday,10.55,12.1,No,578,52.2,Medium
Yellow_R4,King Fahad Road,Al Yarmouk,0,Thursday,14.27,35.4,No,377,24.2,Low
Red_R1,Qasr Al Hokm,Al Yarmouk,6,Thursday,13.21,30.6,No,308,25.9,Low
Red_R1,Al Batha,King Abdullah Financial District,5,Sunday,21.96,42,No,499,31.4,Low
Green_R2,Salah Al Din,Qasr Al Hokm,4,Tuesday,15.76,34.1,No,565,27.7,Low
Green_R2,Qasr Al Hokm,Salah Al Din,8,Tuesday,7.08,19.4,Yes,490,21.9,Medium
Green_R2,Al Hayer,Olaya Street,14,Saturday,21.16,36.6,No,216,34.7,Low
Blue_R3,Al Batha,Al Malaz,22,Thursday,19.36,30.9,No,482,37.6,Medium
Blue_R3,Olaya Street,Al Yarmouk,3,Thursday,16.3,18.6,No,340,52.7,Low
Green_R2,Prince Mohammed Bin Abdulaziz Street,Qasr Al Hokm,1,Thursday,16.99,27.6,No,438,37,Low
Yellow_R4,Qasr Al Hokm,Olaya Street,14,Tuesday,18.97,34.4,No,402,33.1,Medium
Yellow_R4,Al Yarmouk,King Fahad Road,21,Tuesday,21.03,24.8,No,323,50.8,Low
Blue_R3,Al Suwaidi,King Fahad Road,20,Thursday,8.56,9.9,No,525,51.7,Medium
Green_R2,Qasr Al Hokm,Prince Mohammed Bin Abdulaziz Street,9,Friday,23.57,27.6,Yes,387,51.2,Low
Blue_R3,Al Hayer,King Fahad Road,10,Monday,14.09,28.9,No,487,29.3,Medium
Red_R1,King Abdullah Financial District,Al Batha,0,Friday,20.58,34.8,No,341,35.5,Low
Red_R1,Al Hayer,Al Murabba,19,Wednesday,20.96,37.8,No,566,33.3,Medium
Blue_R3,Salah Al Din,Imam Muhammad Bin Saud University,16,Monday,12.12,16.3,Yes,643,44.6,Medium
Blue_R3,Al Yarmouk,Al Aziziyah,9,Saturday,21.31,23.4,Yes,1012,54.6,High
Blue_R3,Prince Mohammed Bin Abdulaziz Street,Al Malaz,5,Saturday,14.01,14.7,No,143,57.1,Low
Green_R2,Al Batha,Al Aziziyah,21,Tuesday,12.68,23,No,569,33.1,Medium
Green_R2,King Abdullah Financial District,Al Murabba,19,Wednesday,11.31,12.8,No,295,52.9,Low
